9,9,32,32,84121,84121,0,268867890,Flat Combining Fair,BlockParker
10,10,32,32,82415,82415,0,335517480,Flat Combining Fair,BlockParker
11,11,32,32,85673,85673,0,212070390,Flat Combining Fair,BlockParker
12,12,32,32,84241,84241,0,162044070,Flat Combining Fair,BlockParker
13,13,32,32,84839,84839,0,183924630,Flat Combining Fair,BlockParker
14,14,32,32,83411,83411,0,189228930,Flat Combining Fair,BlockParker
15,15,32,32,84279,84279,0,161200800,Flat Combining Fair,BlockParker
16,16,32,32,89023,89023,0,177666930,Flat Combining Fair,BlockParker
17,17,32,32,90654,90654,0,192053190,Flat Combining Fair,BlockParker
18,18,32,32,88904,88904,0,175120110,Flat Combining Fair,BlockParker
19,19,32,32,90180,90180,0,191004420,Flat Combining Fair,BlockParker
20,20,32,32,86674,86674,0,195317190,Flat Combining Fair,BlockParker
21,21,32,32,87337,87337,0,205993740,Flat Combining Fair,BlockParker
22,22,32,32,87773,87773,0,196483650,Flat Combining Fair,BlockParker
23,23,32,32,86292,86292,0,245356530,Flat Combining Fair,BlockParker
24,24,32,32,86031,86031,0,244363950,Flat Combining Fair,BlockParker
25,25,32,32,86178,86178,0,279860610,Flat Combining Fair,BlockParker
26,26,32,32,85754,85754,0,286689810,Flat Combining Fair,BlockParker
27,27,32,32,85684,85684,0,330171720,Flat Combining Fair,BlockParker
28,28,32,32,85184,85184,0,332708070,Flat Combining Fair,BlockParker
29,29,32,32,84963,84963,0,365824860,Flat Combining Fair,BlockParker
30,30,32,32,84560,84560,0,360218280,Flat Combining Fair,BlockParker
31,31,32,32,82928,82928,0,388559670,Flat Combining Fair,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,216495,216495,0,493280670,Flat Combining Fair With Combiner Slice,Spin Parker
1,1,32,32,212573,212573,0,440828610,Flat Combining Fair With Combiner Slice,Spin Parker
2,2,32,32,212098,212098,0,444795720,Flat Combining Fair With Combiner Slice,Spin Parker
3,3,32,32,204138,204138,0,443767650,Flat Combining Fair With Combiner Slice,Spin Parker
4,4,32,32,210631,210631,0,445438710,Flat Combining Fair With Combiner Slice,Spin Parker
5,5,32,32,221812,221812,0,445015950,Flat Combining Fair With Combiner Slice,Spin Parker
6,6,32,32,211207,211207,0,444217260,Flat Combining Fair With Combiner Slice,Spin Parker
7,7,32,32,219706,219706,0,445006740,Flat Combining Fair With Combiner Slice,Spin Parker
8,8,32,32,209766,209766,0,444124680,Flat Combining Fair With Combiner Slice,Spin Parker
9,9,32,32,205911,205911,0,443518590,Flat Combining Fair With Combiner Slice,Spin Parker
10,10,32,32,207157,207157,0,445217160,Flat Combining Fair With Combiner Slice,Spin Parker
11,11,32,32,211043,211043,0,442830120,Flat Combining Fair With Combiner Slice,Spin Parker
12,12,32,32,216099,216099,0,441621240,Flat Combining Fair With Combiner Slice,Spin Parker
13,13,32,32,219529,219529,0,436844970,Flat Combining Fair With Combiner Slice,Spin Parker
14,14,32,32,202549,202549,0,439061100,Flat Combining Fair With Combiner Slice,Spin Parker
15,15,32,32,223151,223151,0,438463980,Flat Combining Fair With Combiner Slice,Spin Parker
16,16,32,32,204256,204256,0,436490100,Flat Combining Fair With Combiner Slice,Spin Parker
17,17,32,32,210365,210365,0,408215250,Flat Combining Fair With Combiner Slice,Spin Parker
18,18,32,32,206183,206183,0,446727450,Flat Combining Fair With Combiner Slice,Spin Parker
19,19,32,32,211349,211349,0,444496950,Flat Combining Fair With Combiner Slice,Spin Parker
20,20,32,32,209405,209405,0,446088120,Flat Combining Fair With Combiner Slice,Spin Parker
21,21,32,32,206974,206974,0,443883540,Flat Combining Fair With Combiner Slice,Spin Parker
22,22,32,32,212792,212792,0,443875140,Flat Combining Fair With Combiner Slice,Spin Parker
23,23,32,32,209300,209300,0,443675070,Flat Combining Fair With Combiner Slice,Spin Parker
24,24,32,32,210037,210037,0,444420090,Flat Combining Fair With Combiner Slice,Spin Parker
25,25,32,32,211071,211071,0,443263350,Flat Combining Fair With Combiner Slice,Spin Parker
26,26,32,32,207638,207638,0,444306900,Flat Combining Fair With Combiner Slice,Spin Parker
27,27,32,32,210437,210437,0,442327140,Flat Combining Fair With Combiner Slice,Spin Parker
28,28,32,32,216174,216174,0,439214070,Flat Combining Fair With Combiner Slice,Spin Parker
29,29,32,32,222271,222271,0,436091100,Flat Combining Fair With Combiner Slice,Spin Parker
30,30,32,32,258902,258902,0,439422930,Flat Combining Fair With Combiner Slice,Spin Parker
31,31,32,32,224745,224745,0,438830760,Flat Combining Fair With Combiner Slice,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,85808,85808,0,579536520,Flat Combining Fair With Combiner Slice,BlockParker
1,1,32,32,83724,83724,0,1542374610,Flat Combining Fair With Combiner Slice,BlockParker
2,2,32,32,85560,85560,0,1092605820,Flat Combining Fair With Combiner Slice,BlockParker
3,3,32,32,86338,86338,0,1204637910,Flat Combining Fair With Combiner Slice,BlockParker
4,4,32,32,85702,85702,0,1013713290,Flat Combining Fair With Combiner Slice,BlockParker
5,5,32,32,85910,85910,0,586404480,Flat Combining Fair With Combiner Slice,BlockParker
6,6,32,32,85614,85614,0,817429230,Flat Combining Fair With Combiner Slice,BlockParker
7,7,32,32,84059,84059,0,484180620,Flat Combining Fair With Combiner Slice,BlockParker
8,8,32,32,82877,82877,0,461215080,Flat Combining Fair With Combiner Slice,BlockParker
9,9,32,32,82709,82709,0,323828280,Flat Combining Fair With Combiner Slice,BlockParker
10,10,32,32,82666,82666,0,279723120,Flat Combining Fair With Combiner Slice,BlockParker
11,11,32,32,83525,83525,0,222000270,Flat Combining Fair With Combiner Slice,BlockParker
12,12,32,32,83313,83313,0,203297790,Flat Combining Fair With Combiner Slice,BlockParker
13,13,32,32,83103,83103,0,223190400,Flat Combining Fair With Combiner Slice,BlockParker
14,14,32,32,81858,81858,0,206786550,Flat Combining Fair With Combiner Slice,BlockParker
15,15,32,32,82136,82136,0,221803920,Flat Combining Fair With Combiner Slice,BlockParker
16,16,32,32,86539,86539,0,254616630,Flat Combining Fair With Combiner Slice,BlockParker
17,17,32,32,87803,87803,0,238756950,Flat Combining Fair With Combiner Slice,BlockParker
18,18,32,32,86625,86625,0,245317770,Flat Combining Fair With Combiner Slice,BlockParker
19,19,32,32,87006,87006,0,282697080,Flat Combining Fair With Combiner Slice,BlockParker
20,20,32,32,86215,86215,0,257350500,Flat Combining Fair With Combiner Slice,BlockParker
21,21,32,32,87117,87117,0,266841690,Flat Combining Fair With Combiner Slice,BlockParker
22,22,32,32,86596,86596,0,273383280,Flat Combining Fair With Combiner Slice,BlockParker
23,23,32,32,86808,86808,0,283358880,Flat Combining Fair With Combiner Slice,BlockParker
24,24,32,32,85225,85225,0,254490600,Flat Combining Fair With Combiner Slice,BlockParker
25,25,32,32,84153,84153,0,338660160,Flat Combining Fair With Combiner Slice,BlockParker
26,26,32,32,83779,83779,0,370361490,Flat Combining Fair With Combiner Slice,BlockParker
27,27,32,32,82879,82879,0,296108070,Flat Combining Fair With Combiner Slice,BlockParker
28,28,32,32,83415,83415,0,382919250,Flat Combining Fair With Combiner Slice,BlockParker
29,29,32,32,82546,82546,0,400977570,Flat Combining Fair With Combiner Slice,BlockParker
30,30,32,32,81071,81071,0,297163650,Flat Combining Fair With Combiner Slice,BlockParker
31,31,32,32,77279,77279,0,248311200,Flat Combining Fair With Combiner Slice,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,548597,548597,0,423566070,CCSynch,Spin Parker
1,1,32,32,547763,547763,0,395098050,CCSynch,Spin Parker
2,2,32,32,547588,547588,0,399214170,CCSynch,Spin Parker
3,3,32,32,547095,547095,0,426095250,CCSynch,Spin Parker
4,4,32,32,547860,547860,0,430931250,CCSynch,Spin Parker
5,5,32,32,547511,547511,0,421547010,CCSynch,Spin Parker
6,6,32,32,547047,547047,0,435211470,CCSynch,Spin Parker
7,7,32,32,546920,546920,0,427870710,CCSynch,Spin Parker
8,8,32,32,547523,547523,0,390736680,CCSynch,Spin Parker
9,9,32,32,547477,547477,0,417266310,CCSynch,Spin Parker
10,10,32,32,545848,545848,0,412172310,CCSynch,Spin Parker
11,11,32,32,547151,547151,0,416066520,CCSynch,Spin Parker
12,12,32,32,547655,547655,0,428322810,CCSynch,Spin Parker
13,13,32,32,547634,547634,0,409744470,CCSynch,Spin Parker
14,14,32,32,547435,547435,0,406365480,CCSynch,Spin Parker
15,15,32,32,547488,547488,0,430677240,CCSynch,Spin Parker
16,16,32,32,547948,547948,0,425603250,CCSynch,Spin Parker
17,17,32,32,547464,547464,0,419759670,CCSynch,Spin Parker
18,18,32,32,547647,547647,0,432761220,CCSynch,Spin Parker
19,19,32,32,547661,547661,0,425209770,CCSynch,Spin Parker
20,20,32,32,547134,547134,0,438328980,CCSynch,Spin Parker
21,21,32,32,547315,547315,0,444336240,CCSynch,Spin Parker
22,22,32,32,547464,547464,0,412317450,CCSynch,Spin Parker
23,23,32,32,547504,547504,0,399055290,CCSynch,Spin Parker
24,24,32,32,546969,546969,0,431023050,CCSynch,Spin Parker
25,25,32,32,547022,547022,0,407329290,CCSynch,Spin Parker
26,26,32,32,547422,547422,0,419869890,CCSynch,Spin Parker
27,27,32,32,547523,547523,0,410349390,CCSynch,Spin Parker
28,28,32,32,547008,547008,0,427624680,CCSynch,Spin Parker
29,29,32,32,547016,547016,0,434862720,CCSynch,Spin Parker
30,30,32,32,547474,547474,0,412310970,CCSynch,Spin Parker
31,31,32,32,547379,547379,0,422733540,CCSynch,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,102794,102794,0,349973340,CCSynch,BlockParker
1,1,32,32,102468,102468,0,446340750,CCSynch,BlockParker
2,2,32,32,102380,102380,0,496360020,CCSynch,BlockParker
3,3,32,32,102378,102378,0,514028460,CCSynch,BlockParker
4,4,32,32,102366,102366,0,537353220,CCSynch,BlockParker
5,5,32,32,102366,102366,0,286160250,CCSynch,BlockParker
6,6,32,32,102367,102367,0,376823070,CCSynch,BlockParker
7,7,32,32,102360,102360,0,419125020,CCSynch,BlockParker
8,8,32,32,102361,102361,0,485220060,CCSynch,BlockParker
9,9,32,32,102359,102359,0,373802190,CCSynch,BlockParker
10,10,32,32,102358,102358,0,580060230,CCSynch,BlockParker
11,11,32,32,102357,102357,0,428149860,CCSynch,BlockParker
12,12,32,32,102356,102356,0,432018660,CCSynch,BlockParker
13,13,32,32,102356,102356,0,475700850,CCSynch,BlockParker
14,14,32,32,102355,102355,0,455469900,CCSynch,BlockParker
15,15,32,32,102351,102351,0,423977970,CCSynch,BlockParker
16,16,32,32,102353,102353,0,357281610,CCSynch,BlockParker
17,17,32,32,102351,102351,0,332386530,CCSynch,BlockParker
18,18,32,32,102351,102351,0,411679740,CCSynch,BlockParker
19,19,32,32,102350,102350,0,442115820,CCSynch,BlockParker
20,20,32,32,102349,102349,0,373356240,CCSynch,BlockParker
21,21,32,32,102348,102348,0,389700990,CCSynch,BlockParker
22,22,32,32,102348,102348,0,429567960,CCSynch,BlockParker
23,23,32,32,102346,102346,0,379562400,CCSynch,BlockParker
24,24,32,32,102347,102347,0,396199710,CCSynch,BlockParker
25,25,32,32,102345,102345,0,400783200,CCSynch,BlockParker
26,26,32,32,102345,102345,0,277037670,CCSynch,BlockParker
27,27,32,32,102345,102345,0,317691750,CCSynch,BlockParker
28,28,32,32,102343,102343,0,560676180,CCSynch,BlockParker
29,29,32,32,102344,102344,0,314236140,CCSynch,BlockParker
30,30,32,32,102343,102343,0,356911140,CCSynch,BlockParker
31,31,32,32,102339,102339,0,450947040,CCSynch,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,275534,275534,0,436755450,CCSynch (Ban),Spin Parker
1,1,32,32,278630,278630,0,434279820,CCSynch (Ban),Spin Parker
2,2,32,32,272123,272123,0,444200190,CCSynch (Ban),Spin Parker
3,3,32,32,277105,277105,0,432132240,CCSynch (Ban),Spin Parker
4,4,32,32,273475,273475,0,447748560,CCSynch (Ban),Spin Parker
5,5,32,32,273185,273185,0,436864020,CCSynch (Ban),Spin Parker
6,6,32,32,278011,278011,0,436891800,CCSynch (Ban),Spin Parker
7,7,32,32,277097,277097,0,440892420,CCSynch (Ban),Spin Parker
8,8,32,32,278067,278067,0,438351960,CCSynch (Ban),Spin Parker
9,9,32,32,273181,273181,0,441218280,CCSynch (Ban),Spin Parker
10,10,32,32,273623,273623,0,438827550,CCSynch (Ban),Spin Parker
11,11,32,32,277525,277525,0,440905680,CCSynch (Ban),Spin Parker
12,12,32,32,273028,273028,0,439695240,CCSynch (Ban),Spin Parker
13,13,32,32,277511,277511,0,437309040,CCSynch (Ban),Spin Parker
14,14,32,32,270195,270195,0,441976890,CCSynch (Ban),Spin Parker
15,15,32,32,276546,276546,0,448667430,CCSynch (Ban),Spin Parker
16,16,32,32,276815,276815,0,444083010,CCSynch (Ban),Spin Parker
17,17,32,32,274842,274842,0,440883780,CCSynch (Ban),Spin Parker
18,18,32,32,275159,275159,0,446266680,CCSynch (Ban),Spin Parker
19,19,32,32,277229,277229,0,445119810,CCSynch (Ban),Spin Parker
20,20,32,32,275392,275392,0,434322300,CCSynch (Ban),Spin Parker
21,21,32,32,273387,273387,0,448946220,CCSynch (Ban),Spin Parker
22,22,32,32,277257,277257,0,432605700,CCSynch (Ban),Spin Parker
23,23,32,32,278644,278644,0,435298200,CCSynch (Ban),Spin Parker
24,24,32,32,274221,274221,0,441206280,CCSynch (Ban),Spin Parker
25,25,32,32,274395,274395,0,443503470,CCSynch (Ban),Spin Parker
26,26,32,32,273316,273316,0,439503660,CCSynch (Ban),Spin Parker
27,27,32,32,274563,274563,0,441497010,CCSynch (Ban),Spin Parker
28,28,32,32,272973,272973,0,440115900,CCSynch (Ban),Spin Parker
29,29,32,32,274640,274640,0,440329680,CCSynch (Ban),Spin Parker
30,30,32,32,273572,273572,0,438744270,CCSynch (Ban),Spin Parker
31,31,32,32,276875,276875,0,441312330,CCSynch (Ban),Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,94731,94731,0,410377680,CCSynch (Ban),BlockParker
1,1,32,32,94726,94726,0,409310190,CCSynch (Ban),BlockParker
2,2,32,32,94730,94730,0,404421300,CCSynch (Ban),BlockParker
3,3,32,32,95294,95294,0,413065410,CCSynch (Ban),BlockParker
4,4,32,32,94651,94651,0,410468460,CCSynch (Ban),BlockParker
5,5,32,32,94794,94794,0,414672180,CCSynch (Ban),BlockParker
6,6,32,32,94929,94929,0,415725060,CCSynch (Ban),BlockParker
7,7,32,32,94978,94978,0,412282260,CCSynch (Ban),BlockParker
8,8,32,32,94770,94770,0,400092840,CCSynch (Ban),BlockParker
9,9,32,32,94563,94563,0,413129010,CCSynch (Ban),BlockParker
10,10,32,32,94861,94861,0,413412870,CCSynch (Ban),BlockParker
11,11,32,32,94231,94231,0,406173180,CCSynch (Ban),BlockParker
12,12,32,32,94602,94602,0,419205690,CCSynch (Ban),BlockParker
13,13,32,32,94785,94785,0,418408230,CCSynch (Ban),BlockParker
14,14,32,32,94751,94751,0,419139510,CCSynch (Ban),BlockParker
15,15,32,32,94654,94654,0,410914830,CCSynch (Ban),BlockParker
16,16,32,32,94527,94527,0,407764440,CCSynch (Ban),BlockParker
17,17,32,32,94378,94378,0,398726160,CCSynch (Ban),BlockParker
18,18,32,32,94390,94390,0,413799510,CCSynch (Ban),BlockParker
19,19,32,32,94734,94734,0,407151990,CCSynch (Ban),BlockParker
20,20,32,32,94715,94715,0,410830500,CCSynch (Ban),BlockParker
21,21,32,32,94466,94466,0,410202750,CCSynch (Ban),BlockParker
22,22,32,32,95006,95006,0,414152940,CCSynch (Ban),BlockParker
23,23,32,32,94924,94924,0,414639960,CCSynch (Ban),BlockParker
24,24,32,32,94943,94943,0,403040640,CCSynch (Ban),BlockParker
25,25,32,32,94728,94728,0,424262790,CCSynch (Ban),BlockParker
26,26,32,32,95128,95128,0,415308990,CCSynch (Ban),BlockParker
27,27,32,32,94676,94676,0,404193270,CCSynch (Ban),BlockParker
28,28,32,32,93940,93940,0,408350730,CCSynch (Ban),BlockParker
29,29,32,32,94730,94730,0,411065070,CCSynch (Ban),BlockParker
30,30,32,32,94363,94363,0,406274130,CCSynch (Ban),BlockParker
31,31,32,32,94716,94716,0,413190420,CCSynch (Ban),BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,1676735,1676735,0,,Mutex,
1,1,32,32,1660734,1660734,0,,Mutex,
2,2,32,32,1669798,1669798,0,,Mutex,
3,3,32,32,1643533,1643533,0,,Mutex,
4,4,32,32,1715669,1715669,0,,Mutex,
5,5,32,32,1725679,1725679,0,,Mutex,
6,6,32,32,1720032,1720032,0,,Mutex,
7,7,32,32,1696425,1696425,0,,Mutex,
8,8,32,32,1963498,1963498,0,,Mutex,
9,9,32,32,1955835,1955835,0,,Mutex,
10,10,32,32,1937880,1937880,0,,Mutex,
11,11,32,32,1921591,1921591,0,,Mutex,
12,12,32,32,2392779,2392779,0,,Mutex,
13,13,32,32,2361212,2361212,0,,Mutex,
14,14,32,32,2441511,2441511,0,,Mutex,
15,15,32,32,2464173,2464173,0,,Mutex,
16,16,32,32,1659743,1659743,0,,Mutex,
17,17,32,32,1653042,1653042,0,,Mutex,
18,18,32,32,1656159,1656159,0,,Mutex,
19,19,32,32,1650919,1650919,0,,Mutex,
20,20,32,32,1691772,1691772,0,,Mutex,
21,21,32,32,1724126,1724126,0,,Mutex,
22,22,32,32,1729442,1729442,0,,Mutex,
23,23,32,32,1679506,1679506,0,,Mutex,
24,24,32,32,1953712,1953712,0,,Mutex,
25,25,32,32,1983102,1983102,0,,Mutex,
26,26,32,32,1943197,1943197,0,,Mutex,
27,27,32,32,1941808,1941808,0,,Mutex,
28,28,32,32,2395797,2395797,0,,Mutex,
29,29,32,32,2404403,2404403,0,,Mutex,
30,30,32,32,2446363,2446363,0,,Mutex,
31,31,32,32,2423228,2423228,0,,Mutex,
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,1528008,1528008,0,,SpinLock,
1,1,32,32,1647397,1647397,0,,SpinLock,
2,2,32,32,1331653,1331653,0,,SpinLock,
3,3,32,32,1749320,1749320,0,,SpinLock,
4,4,32,32,1337477,1337477,0,,SpinLock,
5,5,32,32,1366416,1366416,0,,SpinLock,
6,6,32,32,1347389,1347389,0,,SpinLock,
7,7,32,32,1413697,1413697,0,,SpinLock,
8,8,32,32,1398876,1398876,0,,SpinLock,
9,9,32,32,1477608,1477608,0,,SpinLock,
10,10,32,32,1462478,1462478,0,,SpinLock,
11,11,32,32,1522305,1522305,0,,SpinLock,
12,12,32,32,1659079,1659079,0,,SpinLock,
13,13,32,32,1676957,1676957,0,,SpinLock,
14,14,32,32,1616071,1616071,0,,SpinLock,
15,15,32,32,1775677,1775677,0,,SpinLock,
16,16,32,32,1492260,1492260,0,,SpinLock,
17,17,32,32,1558908,1558908,0,,SpinLock,
18,18,32,32,1485193,1485193,0,,SpinLock,
19,19,32,32,1815222,1815222,0,,SpinLock,
20,20,32,32,1336100,1336100,0,,SpinLock,
21,21,32,32,1477405,1477405,0,,SpinLock,
22,22,32,32,1370123,1370123,0,,SpinLock,
23,23,32,32,1391890,1391890,0,,SpinLock,
24,24,32,32,1447991,1447991,0,,SpinLock,
25,25,32,32,1582280,1582280,0,,SpinLock,
26,26,32,32,1473837,1473837,0,,SpinLock,
27,27,32,32,1505594,1505594,0,,SpinLock,
28,28,32,32,1632893,1632893,0,,SpinLock,
29,29,32,32,1707050,1707050,0,,SpinLock,
30,30,32,32,1512061,1512061,0,,SpinLock,
31,31,32,32,1745400,1745400,0,,SpinLock,
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,3594631,3594631,0,,U-SCL,
1,1,32,32,286629,286629,0,,U-SCL,
2,2,32,32,4037634,4037634,0,,U-SCL,
3,3,32,32,315851,315851,0,,U-SCL,
4,4,32,32,4014764,4014764,0,,U-SCL,
5,5,32,32,260339,260339,0,,U-SCL,
6,6,32,32,4823137,4823137,0,,U-SCL,
7,7,32,32,295731,295731,0,,U-SCL,
8,8,32,32,4039089,4039089,0,,U-SCL,
9,9,32,32,182760,182760,0,,U-SCL,
10,10,32,32,4132926,4132926,0,,U-SCL,
11,11,32,32,232447,232447,0,,U-SCL,
12,12,32,32,9269652,9269652,0,,U-SCL,
13,13,32,32,315200,315200,0,,U-SCL,
14,14,32,32,8926910,8926910,0,,U-SCL,
15,15,32,32,302330,302330,0,,U-SCL,
16,16,32,32,8798220,8798220,0,,U-SCL,
17,17,32,32,313251,313251,0,,U-SCL,
18,18,32,32,9265646,9265646,0,,U-SCL,
19,19,32,32,296403,296403,0,,U-SCL,
20,20,32,32,4653189,4653189,0,,U-SCL,
21,21,32,32,274735,274735,0,,U-SCL,
22,22,32,32,9980020,9980020,0,,U-SCL,
23,23,32,32,299520,299520,0,,U-SCL,
24,24,32,32,7553761,7553761,0,,U-SCL,
25,25,32,32,247699,247699,0,,U-SCL,
26,26,32,32,9165491,9165491,0,,U-SCL,
27,27,32,32,267954,267954,0,,U-SCL,
28,28,32,32,2690055,2690055,0,,U-SCL,
29,29,32,32,294908,294908,0,,U-SCL,
30,30,32,32,5133429,5133429,0,,U-SCL,
31,31,32,32,231369,231369,0,,U-SCL,
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,234311,234311,0,,RCL,Spin Parker
1,1,32,32,234301,234301,0,,RCL,Spin Parker
2,2,32,32,234275,234275,0,,RCL,Spin Parker
3,3,32,32,234266,234266,0,,RCL,Spin Parker
4,4,32,32,234249,234249,0,,RCL,Spin Parker
5,5,32,32,234253,234253,0,,RCL,Spin Parker
6,6,32,32,234242,234242,0,,RCL,Spin Parker
7,7,32,32,234234,234234,0,,RCL,Spin Parker
8,8,32,32,234219,234219,0,,RCL,Spin Parker
9,9,32,32,234216,234216,0,,RCL,Spin Parker
10,10,32,32,234033,234033,0,,RCL,Spin Parker
11,11,32,32,234210,234210,0,,RCL,Spin Parker
12,12,32,32,234200,234200,0,,RCL,Spin Parker
13,13,32,32,234200,234200,0,,RCL,Spin Parker
14,14,32,32,234192,234192,0,,RCL,Spin Parker
15,15,32,32,234186,234186,0,,RCL,Spin Parker
16,16,32,32,234119,234119,0,,RCL,Spin Parker
17,17,32,32,234177,234177,0,,RCL,Spin Parker
18,18,32,32,234171,234171,0,,RCL,Spin Parker
19,19,32,32,234163,234163,0,,RCL,Spin Parker
20,20,32,32,234162,234162,0,,RCL,Spin Parker
21,21,32,32,234156,234156,0,,RCL,Spin Parker
22,22,32,32,234152,234152,0,,RCL,Spin Parker
23,23,32,32,234151,234151,0,,RCL,Spin Parker
24,24,32,32,234144,234144,0,,RCL,Spin Parker
25,25,32,32,234138,234138,0,,RCL,Spin Parker
26,26,32,32,233399,233399,0,,RCL,Spin Parker
27,27,32,32,234128,234128,0,,RCL,Spin Parker
28,28,32,32,234126,234126,0,,RCL,Spin Parker
29,29,32,32,234123,234123,0,,RCL,Spin Parker
30,30,32,32,230491,230491,0,,RCL,Spin Parker
31,31,32,32,221,221,0,,RCL,Spin Parker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,32,32,57615,57615,0,,RCL,BlockParker
1,1,32,32,57616,57616,0,,RCL,BlockParker
2,2,32,32,57610,57610,0,,RCL,BlockParker
3,3,32,32,57608,57608,0,,RCL,BlockParker
4,4,32,32,57603,57603,0,,RCL,BlockParker
5,5,32,32,57602,57602,0,,RCL,BlockParker
6,6,32,32,57600,57600,0,,RCL,BlockParker
7,7,32,32,57598,57598,0,,RCL,BlockParker
8,8,32,32,57595,57595,0,,RCL,BlockParker
9,9,32,32,57595,57595,0,,RCL,BlockParker
10,10,32,32,57593,57593,0,,RCL,BlockParker
11,11,32,32,57592,57592,0,,RCL,BlockParker
12,12,32,32,57590,57590,0,,RCL,BlockParker
13,13,32,32,57590,57590,0,,RCL,BlockParker
14,14,32,32,57588,57588,0,,RCL,BlockParker
15,15,32,32,57588,57588,0,,RCL,BlockParker
16,16,32,32,57574,57574,0,,RCL,BlockParker
17,17,32,32,57586,57586,0,,RCL,BlockParker
18,18,32,32,57584,57584,0,,RCL,BlockParker
19,19,32,32,57583,57583,0,,RCL,BlockParker
20,20,32,32,57580,57580,0,,RCL,BlockParker
21,21,32,32,57580,57580,0,,RCL,BlockParker
22,22,32,32,57578,57578,0,,RCL,BlockParker
23,23,32,32,57579,57579,0,,RCL,BlockParker
24,24,32,32,57578,57578,0,,RCL,BlockParker
25,25,32,32,57577,57577,0,,RCL,BlockParker
26,26,32,32,57576,57576,0,,RCL,BlockParker
27,27,32,32,57576,57576,0,,RCL,BlockParker
28,28,32,32,57575,57575,0,,RCL,BlockParker
29,29,32,32,57574,57574,0,,RCL,BlockParker
30,30,32,32,57573,57573,0,,RCL,BlockParker
31,31,32,32,250,250,0,,RCL,BlockParker
Id,CpuId,ThreadNum,CpuNum,LoopCount,NumAcquire,HoldTime,CombineTime,Locktype,WaiterType
0,0,64,32,26477,26477,0,119820,Flat Combining (SkipList),Spin Parker
1,1,64,32,32157,32157,0,287800230,Flat Combining (SkipList),Spin Parker
2,2,64,32,41326,41326,0,794973150,Flat Combining (SkipList),Spin Parker
3,3,64,32,45203,45203,0,,Flat Combining (SkipList),Spin Parker
4,4,64,32,42445,42445,0,267692370,Flat Combining (SkipList),Spin Parker
5,5,64,32,4166,4166,0,426918810,Flat Combining (SkipList),Spin Parker
6,6,64,32,25391,25391,0,307842930,Flat Combining (SkipList),Spin Parker
7,7,64,32,31619,31619,0,,Flat Combining (SkipList),Spin Parker
8,8,64,32,33810,33810,0,220200,Flat Combining (SkipList),Spin Parker
9,9,64,32,22175,22175,0,,Flat Combining (SkipList),Spin Parker
10,10,64,32,18072,18072,0,499144410,Flat Combining (SkipList),Spin Parker
11,11,64,32,36383,36383,0,,Flat Combining (SkipList),Spin Parker
12,12,64,32,36855,36855,0,,Flat Combining (SkipList),Spin Parker
13,13,64,32,18421,18421,0,,Flat Combining (SkipList),Spin Parker
14,14,64,32,29780,29780,0,257588550,Flat Combining (SkipList),Spin Parker
15,15,64,32,24878,24878,0,246673050,Flat Combining (SkipList),Spin Parker
16,16,64,32,55279,55279,0,,Flat Combining (SkipList),Spin Parker
17,17,64,32,43505,43505,0,278013150,Flat Combining (SkipList),Spin Parker
18,18,64,32,21435,21435,0,246584280,Flat Combining (SkipList),Spin Parker
19,19,64,32,14517,14517,0,280241850,Flat Combining (SkipList),Spin Parker
20,20,64,32,32207,32207,0,507308520,Flat Combining (SkipList),Spin Parker
21,21,64,32,42684,42684,0,,Flat Combining (SkipList),Spin Parker
22,22,64,32,35116,35116,0,,Flat Combining (SkipList),Spin Parker
23,23,64,32,44552,44552,0,,Flat Combining (SkipList),Spin Parker
24,24,64,32,35637,35637,0,1208275770,Flat Combining (SkipList),Spin Parker
25,25,64,32,21297,21297,0,,Flat Combining (SkipList),Spin Parker
26,26,64,32,22770,22770,0,,Flat Combining (SkipList),Spin Parker
